Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,label
2018-02-26,90.67176725972291,92.53431652694171,90.49691927057974,92.39747619628906,4473500,0.0,0.0,ABBV,train
2018-02-27,92.14658512290855,92.74716170206588,89.82790956037996,89.9039306640625,4754300,0.0,0.0,ABBV,train
2018-02-28,90.46651504043915,91.22673785590503,88.01859664663267,88.05661010742188,6660000,0.0,0.0,ABBV,train
2018-03-01,88.11743676535976,88.64959046110533,85.0005183187233,86.54376983642578,7148900,0.0,0.0,ABBV,train
2018-03-02,85.85954260546094,87.78290486229727,85.06130655260593,87.45600891113281,5439700,0.0,0.0,ABBV,train
2018-03-05,86.6653955846876,88.42911217511124,85.82154784788617,87.9273681640625,3975700,0.0,0.0,ABBV,train
2018-03-06,88.19342116719527,88.41388640649369,86.53613574767421,87.09109497070312,3650500,0.0,0.0,ABBV,train
2018-03-07,85.58587710310861,87.41801088282237,85.30459260247142,87.21275329589844,5286200,0.0,0.0,ABBV,train
2018-03-08,87.42560981851743,89.5162222272211,86.93146390736152,88.95365905761719,6179400,0.0,0.0,ABBV,train
2018-03-09,89.5922434060553,90.9682504274222,89.45540308901437,90.68696594238281,5835600,0.0,0.0,ABBV,train
2018-03-12,90.77056978141141,90.91500811576167,89.65304175228762,89.934326171875,4892900,0.0,0.0,ABBV,train
2018-03-13,90.6641441807287,92.32902764404166,90.26122715170757,91.03665161132812,5403200,0.0,0.0,ABBV,train
2018-03-14,91.48519024081382,91.73606510546884,89.66825858474586,90.42088317871094,3556100,0.0,0.0,ABBV,train
2018-03-15,90.46650464796946,90.84661601203655,87.33438492004248,87.37239837646484,5812400,0.0,0.0,ABBV,train
2018-03-16,87.34199413657814,88.74080705829168,86.35370220927925,86.44493103027344,8879300,0.0,0.0,ABBV,train
2018-03-19,86.46772760854951,87.41040792532284,83.9589961978796,85.1677474975586,8598900,0.0,0.0,ABBV,train
2018-03-20,85.8291318810968,86.77941012203003,85.21334763694617,85.63907623291016,4933800,0.0,0.0,ABBV,train
2018-03-21,85.96597398480792,86.50573134098663,84.9396746230586,85.48703002929688,4618000,0.0,0.0,ABBV,train
2018-03-22,79.20758557928568,79.44325270258278,72.61645197574147,74.57782745361328,26861200,0.0,0.0,ABBV,train
2018-03-23,75.25444847441727,76.26554612494685,74.02289133019983,74.09130859375,14253600,0.0,0.0,ABBV,train
2018-03-26,75.63454206964772,75.95383995793927,69.75802483569109,72.43400573730469,13760600,0.0,0.0,ABBV,train
2018-03-27,72.60127301681145,72.76852295072034,69.27149944185561,69.9480972290039,10821300,0.0,0.0,ABBV,train
2018-03-28,70.08493976024937,73.62757488972989,69.62120340166345,71.66619873046875,11154200,0.0,0.0,ABBV,train
2018-03-29,71.85625308307434,72.63168355018011,71.08082841600795,71.95508575439453,7399400,0.0,0.0,ABBV,train
2018-04-02,71.46092679710156,71.94746881341919,68.6481054027629,69.52996063232422,7816500,0.0,0.0,ABBV,train
2018-04-03,70.19896586059164,70.29019467848832,67.06685184664977,68.86857604980469,10449200,0.0,0.0,ABBV,train
2018-04-04,67.43934618055718,71.01239588219927,67.37852698052046,70.65509033203125,8841700,0.0,0.0,ABBV,train
2018-04-05,70.75392010110043,70.90596230742676,69.6744053560837,70.10012817382812,7045000,0.0,0.0,ABBV,train
2018-04-06,69.52237063331285,70.52586446690331,67.50018106260998,68.25279998779297,6761200,0.0,0.0,ABBV,train
2018-04-09,69.47674987528487,70.98959137607086,68.73933295177468,68.78495025634766,8302100,0.0,0.0,ABBV,train
2018-04-10,69.56036882522893,71.75741170444896,69.12704216946673,71.17204284667969,6253700,0.0,0.0,ABBV,train
2018-04-11,70.38142162287598,71.82584596757431,70.24458129969321,71.187255859375,7135700,0.0,0.0,ABBV,train
2018-04-12,71.97838999564993,71.97838999564993,70.71871101993749,70.75711822509766,6402500,0.96,0.0,ABBV,train
2018-04-13,71.14885238950704,71.15653500351267,69.96598181769001,70.53437805175781,4630000,0.0,0.0,ABBV,train
2018-04-16,71.34854232916986,71.80939943768048,70.90304458489264,71.12579345703125,3922500,0.0,0.0,ABBV,train
2018-04-17,71.58665776629138,72.20882049247301,71.14116583731915,71.88621520996094,4474700,0.0,0.0,ABBV,train
2018-04-18,72.20113145086057,72.6619885646939,71.4483936721771,72.4469223022461,5289700,0.0,0.0,ABBV,train
2018-04-19,72.53142392811596,72.60823248149096,70.20409018616309,71.44072723388672,4972900,0.0,0.0,ABBV,train
2018-04-20,71.74795612063085,72.04751353416856,70.68029571275402,71.12579345703125,4754800,0.0,0.0,ABBV,train
2018-04-23,71.3792798163037,72.04752655347467,71.22566270574623,71.5636215209961,4716300,0.0,0.0,ABBV,train
2018-04-24,71.394626740949,71.80172314720174,69.46670714093901,70.17335510253906,6378300,0.0,0.0,ABBV,train
2018-04-25,69.86613026210318,70.88001847178622,69.52816557216971,70.56510162353516,5487800,0.0,0.0,ABBV,train
2018-04-26,72.20112787253274,75.69597204445168,71.87852849484923,74.8433837890625,12594400,0.0,0.0,ABBV,train
2018-04-27,74.84339009286529,76.31045263977217,74.02152635566833,75.83423614501953,6117600,0.0,0.0,ABBV,train
2018-04-30,76.08002529070426,76.36421748662325,74.13673457259792,74.15978240966797,7449400,0.0,0.0,ABBV,train
2018-05-01,78.42273070136255,79.39821752347086,77.71608261392666,78.39968872070312,11910500,0.0,0.0,ABBV,train
2018-05-02,77.70837670839207,78.16155701262295,76.77897998629275,77.09390258789062,7625600,0.0,0.0,ABBV,train
2018-05-03,76.96333109580017,77.40114623126291,75.86495195102646,77.0247802734375,7699500,0.0,0.0,ABBV,train
2018-05-04,76.73290109145638,77.52404016301719,76.13378629396821,76.9402847290039,5224400,0.0,0.0,ABBV,train
2018-05-07,77.38579899550514,77.78520699251432,76.22597049131542,76.52552795410156,6151500,0.0,0.0,ABBV,train
2018-05-08,76.14145695447434,76.6407211991462,75.81117499508667,76.34884643554688,7620900,0.0,0.0,ABBV,train
2018-05-09,76.37960713890168,78.37665920184917,75.96483384073197,77.71609497070312,5665600,0.0,0.0,ABBV,train
2018-05-10,78.79141089350787,79.73616715238767,78.29214654965185,78.99879455566406,5369700,0.0,0.0,ABBV,train
2018-05-11,79.46733953446014,80.41210171558254,78.37664286300787,80.02037048339844,6358900,0.0,0.0,ABBV,train
2018-05-14,80.18936832206538,81.64875452842882,80.13560173941548,81.33383178710938,8471700,0.0,0.0,ABBV,train
2018-05-15,80.94208482488435,81.08034256211893,79.56719006575078,80.02037048339844,8387600,0.0,0.0,ABBV,train
2018-05-16,80.23543330611923,81.14947085502213,80.03572639204872,80.6809310913086,8296700,0.0,0.0,ABBV,train
2018-05-17,80.7270213872096,80.96513552426202,80.0434152901035,80.89600372314453,6702900,0.0,0.0,ABBV,train
2018-05-18,80.85760744215787,82.01743610997977,80.73471491040047,81.40296173095703,5328000,0.0,0.0,ABBV,train
2018-05-21,82.18641067198782,82.37843499598779,81.37990616714102,81.59497833251953,5797300,0.0,0.0,ABBV,train
2018-05-22,81.8407692328348,82.37075238219495,81.49512193356446,81.59497833251953,9456800,0.0,0.0,ABBV,train
2018-05-23,81.30309303879051,81.66409968523381,80.45050461935287,81.11106872558594,12816600,0.0,0.0,ABBV,train
2018-05-24,80.3045853917899,80.3045853917899,78.04637716399006,79.22156524658203,13164500,0.0,0.0,ABBV,train
2018-05-25,78.56867160429023,79.22155312134602,76.4640866944441,77.63927459716797,25301700,0.0,0.0,ABBV,train
2018-05-29,77.01711563582055,78.03100386299796,75.9878680407072,76.40264129638672,25494700,0.0,0.0,ABBV,train
2018-05-30,78.23839103914162,79.23691986798563,77.44725176188268,79.1217041015625,31273400,0.0,0.0,ABBV,train
2018-05-31,77.52404076750913,77.65461586846891,75.65756457456449,75.99552917480469,18910900,0.0,0.0,ABBV,train
2018-06-01,75.21975402789823,76.37189975127453,75.19671205104929,75.31192779541016,14837300,0.0,0.0,ABBV,train
2018-06-04,75.64222216105206,76.39495420829536,74.98165803626141,76.11843872070312,10922500,0.0,0.0,ABBV,train
2018-06-05,76.1261092576429,77.07086547360939,75.85727642627504,76.22595977783203,10199000,0.0,0.0,ABBV,train
2018-06-06,76.23364378970129,76.80203405218741,75.51931319031506,76.79435729980469,4933500,0.0,0.0,ABBV,train
2018-06-07,77.00173748860334,77.06318666559567,75.941765556008,76.28740692138672,5092500,0.0,0.0,ABBV,train
2018-06-08,76.25670909395994,77.19378886153982,76.04164275912878,77.14002227783203,4012900,0.0,0.0,ABBV,train
2018-06-11,77.23983876469926,77.63925251904462,76.35653183051716,76.63304138183594,5770100,0.0,0.0,ABBV,train
2018-06-12,76.65611746050661,76.90190837677592,75.84193028901889,75.9725112915039,8060400,0.0,0.0,ABBV,train
2018-06-13,75.98018292499437,76.21829707104214,74.89716878758789,74.95093536376953,7816200,0.0,0.0,ABBV,train
2018-06-14,75.5654112606109,75.98018451129334,75.08151206487342,75.849609375,4648700,0.0,0.0,ABBV,train
2018-06-15,75.86497380735753,76.70988559299546,75.27354141752879,76.47945404052734,20806200,0.0,0.0,ABBV,train
2018-06-18,76.15684329306627,76.295101032078,75.51163855763929,75.64221954345703,6425600,0.0,0.0,ABBV,train
2018-06-19,75.1890304548752,75.56539642209867,74.45165788516303,75.28120422363281,5528300,0.0,0.0,ABBV,train
2018-06-20,75.44250367721187,76.46407430216613,75.15062300715852,75.46554565429688,5842700,0.0,0.0,ABBV,train
2018-06-21,75.05078789669025,75.26585420713177,73.16895182020949,73.3917007446289,7225000,0.0,0.0,ABBV,train
2018-06-22,73.78341194961116,73.82181915198835,71.76331851106076,71.80940246582031,9454800,0.0,0.0,ABBV,train
2018-06-25,71.79404257746693,72.49300794672793,70.7417473572378,71.47144317626953,5573100,0.0,0.0,ABBV,train
2018-06-26,71.709557139879,72.0936057510137,70.72639363299287,70.75711822509766,5117100,0.0,0.0,ABBV,train
2018-06-27,70.94147104686839,71.64043658152615,70.25786488061422,70.28858947753906,5833000,0.0,0.0,ABBV,train
2018-06-28,70.15799500885,71.13348172858802,69.7509044329422,70.99522399902344,6698900,0.0,0.0,ABBV,train
2018-06-29,71.31014194306557,72.55446152906035,71.09507566254918,71.1642074584961,6787900,0.0,0.0,ABBV,train
2018-07-02,70.71102038332255,71.66346505014701,70.54972068816262,71.51752471923828,3854500,0.0,0.0,ABBV,train
2018-07-03,71.87854645865052,72.48534402648583,71.52522240524969,71.9015884399414,2452400,0.0,0.0,ABBV,train
2018-07-05,72.55446662124831,73.01532380614505,72.16273537703341,72.56983184814453,4744000,0.0,0.0,ABBV,train
2018-07-06,73.1228717493717,74.55921602870643,72.93853001013737,74.44400024414062,5867400,0.0,0.0,ABBV,train
2018-07-09,75.25816897016686,75.54236119402294,74.44398192369101,74.5361557006836,5953100,0.0,0.0,ABBV,train
2018-07-10,74.58990420057441,76.00319994467968,74.25962223818442,75.91870880126953,5119900,0.0,0.0,ABBV,train
2018-07-11,73.93703575224473,74.88947460900357,72.86938114714107,72.93850708007812,6230000,0.0,0.0,ABBV,train
2018-07-12,73.65236550129501,74.23432162425713,73.01609371032164,74.1877670288086,4672000,0.96,0.0,ABBV,train
2018-07-13,73.68342676459976,75.15771725148349,73.66791053461738,74.979248046875,3712400,0.0,0.0,ABBV,train
2018-07-16,75.08011912410812,75.12667373083532,73.91620659620634,74.68438720703125,3783500,0.0,0.0,ABBV,train
2018-07-17,74.69990481814165,75.39825353179748,73.97052364607032,74.03260040283203,5107500,0.0,0.0,ABBV,train
2018-07-18,73.92396689153848,74.04812041139861,73.19458568224012,73.2489013671875,5521900,0.0,0.0,ABBV,train
2018-07-19,72.33329236225515,72.3798469738187,68.09665103096225,69.79595947265625,19747200,0.0,0.0,ABBV,train
2018-07-20,68.83378364161454,69.55540961899898,67.32069977933993,68.98897552490234,11791900,0.0,0.0,ABBV,train
2018-07-23,69.19070199315786,69.82697378506221,68.77945394619043,69.36917114257812,6316800,0.0,0.0,ABBV,train
2018-07-24,70.23047471588458,71.08400927782168,69.64075745201562,71.02969360351562,7965000,0.0,0.0,ABBV,train
2018-07-25,70.6727697873172,72.55830831057449,70.6727697873172,72.25569152832031,7494300,0.0,0.0,ABBV,train
2018-07-26,72.8997152981308,73.37304017594653,71.80564065528613,72.89196014404297,6812400,0.0,0.0,ABBV,train
2018-07-27,70.87451306759175,71.59613909588951,68.88034310637657,70.26927947998047,12905800,0.0,0.0,ABBV,train
2018-07-30,70.35461308495323,71.02968430867351,69.35364785804263,70.95984649658203,6466000,0.0,0.0,ABBV,train
2018-07-31,71.11505404172354,71.87547355033554,70.8667529483042,71.56510162353516,8691800,0.0,0.0,ABBV,train
2018-08-01,71.6116477650807,73.31096168731369,71.60388669183844,72.8686752319336,5330400,0.0,0.0,ABBV,train
2018-08-02,72.61260555556689,74.38175119340463,72.48069692396545,73.80755615234375,6023200,0.0,0.0,ABBV,train
2018-08-03,73.62912059216264,75.14996588544345,73.57480490025856,74.90166473388672,4876100,0.0,0.0,ABBV,train
2018-08-06,74.69214694340091,75.69311240986048,74.28865395910947,75.31289672851562,5134200,0.0,0.0,ABBV,train
2018-08-07,75.49912446847532,76.31385964419947,72.73676818516286,72.98506927490234,8890900,0.0,0.0,ABBV,train
2018-08-08,72.56605858388535,73.00058992196844,72.0617012606973,72.72901153564453,4535100,0.0,0.0,ABBV,train
2018-08-09,73.09369816721448,74.59902680298632,72.5272641003279,74.07914733886719,6176100,0.0,0.0,ABBV,train
2018-08-10,73.98602781821774,75.06458613133346,73.95498944489502,74.335205078125,4446800,0.0,0.0,ABBV,train
2018-08-13,74.49040846823388,75.71639786173202,74.34297764041811,75.09564208984375,5920000,0.0,0.0,ABBV,train
2018-08-14,75.04909291401151,75.53793412379859,74.28866733437648,74.42833709716797,5580800,0.0,0.0,ABBV,train
2018-08-15,74.42832680305231,75.87933992025516,74.18778676927828,75.61551666259766,6861500,0.0,0.0,ABBV,train
2018-08-16,75.91812819136318,76.54664495341409,75.31289465158191,76.2129898071289,6332900,0.0,0.0,ABBV,train
2018-08-17,76.21300406720856,76.93463017350031,74.81630646794514,76.67080688476562,6307300,0.0,0.0,ABBV,train
2018-08-20,77.07428470194553,77.77263336356901,75.63103277457861,75.75518035888672,6172500,0.0,0.0,ABBV,train
2018-08-21,75.93365315754161,76.08108397089583,75.11115687243957,75.84053802490234,3528400,0.0,0.0,ABBV,train
2018-08-22,75.91812540944619,76.2905799925677,75.36720756855178,75.762939453125,2963300,0.0,0.0,ABBV,train
2018-08-23,75.80173775635124,75.9258853355386,75.18098210052045,75.38272857666016,2137500,0.0,0.0,ABBV,train
2018-08-24,75.374959477957,75.72413079720836,74.91715681849573,75.57670593261719,2996100,0.0,0.0,ABBV,train
2018-08-27,76.1276304856219,76.2750612833057,75.49911968701556,76.05779266357422,2456000,0.0,0.0,ABBV,train
2018-08-28,75.87934203934914,76.58544593110047,75.34394035441943,75.46809387207031,3515400,0.0,0.0,ABBV,train
2018-08-29,75.60000007808094,75.91037794211623,74.51368051394012,75.71639251708984,3637100,0.0,0.0,ABBV,train
2018-08-30,75.65430373439902,75.83277290183887,74.92491675785313,75.10338592529297,3434400,0.0,0.0,ABBV,train
2018-08-31,74.68436272658558,75.02577885058109,74.27311471538916,74.47486114501953,4703100,0.0,0.0,ABBV,train
2018-09-04,74.46712753770059,74.46712753770059,73.00059816597057,73.373046875,4456100,0.0,0.0,ABBV,train
2018-09-05,73.20233751580471,73.90844730804767,73.00835208979935,73.86189270019531,5188800,0.0,0.0,ABBV,train
2018-09-06,73.55151175295578,73.77653554808988,71.9996284099331,72.73677062988281,5416300,0.0,0.0,ABBV,train
2018-09-07,72.6669474574021,73.21010432477492,71.07626447157818,73.0704345703125,4051700,0.0,0.0,ABBV,train
2018-09-10,73.69893851486142,73.84636339877066,72.70572825713732,72.79884338378906,3156800,0.0,0.0,ABBV,train
2018-09-11,72.72127065922716,72.72903173526763,72.06947643105686,72.30226135253906,2638500,0.0,0.0,ABBV,train
2018-09-12,71.68923629481581,72.89194801436585,71.41765794781018,72.34878540039062,3304700,0.0,0.0,ABBV,train
2018-09-13,72.48846693611105,74.77749833708233,72.48071178204854,74.7464599609375,4850700,0.0,0.0,ABBV,train
2018-09-14,74.71542849671764,74.80078255902082,73.65238621528329,74.24210357666016,3446000,0.0,0.0,ABBV,train
2018-09-17,74.02482606671401,74.61454331037181,73.55926231433756,74.00154876708984,3987200,0.0,0.0,ABBV,train
2018-09-18,73.98602538765336,74.53694317611313,71.70476126303878,71.85994720458984,10240500,0.0,0.0,ABBV,train
2018-09-19,71.1615993829139,71.57284746035657,70.1451178390489,70.6261978149414,8451400,0.0,0.0,ABBV,train
2018-09-20,70.94434900977745,72.2556923613066,70.31583813476776,71.91427612304688,5991200,0.0,0.0,ABBV,train
2018-09-21,72.04618164212948,72.41863624213799,71.42543186873534,71.58837890625,9953500,0.0,0.0,ABBV,train
2018-09-24,71.61945122384743,72.92303406170623,71.34786677931898,72.4885025024414,5910300,0.0,0.0,ABBV,train
2018-09-25,72.5350204587718,73.43510960023013,72.47294371247415,72.7677993774414,5303900,0.0,0.0,ABBV,train
2018-09-26,73.16354009165661,73.79981201831791,72.82212386565516,73.07818603515625,4656200,0.0,0.0,ABBV,train
2018-09-27,73.21007376220689,73.62908285067294,72.90745707386418,73.04712677001953,3028600,0.0,0.0,ABBV,train
2018-09-28,72.93850988844693,73.83860497971713,72.81435639173468,73.38855743408203,4527900,0.0,0.0,ABBV,train
2018-10-01,73.51271577854763,74.21106449993277,73.19458275656216,73.71446228027344,3763800,0.0,0.0,ABBV,train
2018-10-02,73.9782789780227,73.98604005262786,72.52727178502307,73.11698913574219,6792200,0.0,0.0,ABBV,train
2018-10-03,73.43510405689317,74.9559487065964,73.40406568608732,74.4981460571289,4796800,0.0,0.0,ABBV,train
2018-10-04,74.34299093817467,74.34299093817467,72.36434266129517,72.81438446044922,4425400,0.0,0.0,ABBV,train
2018-10-05,73.01611282040851,73.92396318904456,72.0927462225499,73.2333755493164,4190100,0.0,0.0,ABBV,train
2018-10-08,72.99282151105626,74.00154789596776,72.74452045138078,73.5670166015625,3305500,0.0,0.0,ABBV,train
2018-10-09,73.48943733310372,73.91620763397894,72.78333346797831,73.38080596923828,3625600,0.0,0.0,ABBV,train
2018-10-10,72.82211227300314,74.01706295381732,72.15480207566583,72.22463989257812,5310800,0.0,0.0,ABBV,train
2018-10-11,72.16255935492501,72.45741499314525,69.53211814881033,70.37789154052734,9994400,0.0,0.0,ABBV,train
2018-10-12,71.1386222777008,71.4287940988503,69.71914555028452,71.12294006347656,5709600,0.96,0.0,ABBV,train
2018-10-15,70.98177202421695,71.05235095901304,69.93872833251953,69.93872833251953,4827900,0.0,0.0,ABBV,train
2018-10-16,70.40928690832506,72.13462390556917,70.21322629386289,72.07972717285156,3787100,0.0,0.0,ABBV,train
2018-10-17,72.00912340887336,72.47182944931302,71.23272525396551,72.36203002929688,2857400,0.0,0.0,ABBV,train
2018-10-18,72.03265761843595,72.46399329807157,69.97010242148339,70.50338745117188,4422300,0.0,0.0,ABBV,train
2018-10-19,70.00147283452894,70.57396639119116,68.98979949951172,68.98979949951172,7059400,0.0,0.0,ABBV,train
2018-10-22,69.42897853891189,69.42897853891189,65.48424023422523,66.08810424804688,7621100,0.0,0.0,ABBV,train
2018-10-23,64.76273529748973,66.33905812758529,63.91575211567178,65.06074523925781,8096200,0.0,0.0,ABBV,train
2018-10-24,64.96663312723017,65.19406412576352,62.15905007340903,62.27668762207031,8689100,0.0,0.0,ABBV,train
2018-10-25,63.05308660190684,65.24112349254696,62.47274893394712,64.09613037109375,9173500,0.0,0.0,ABBV,train
2018-10-26,63.53932016533877,63.93928548700764,62.29237755165262,63.35894775390625,6181500,0.0,0.0,ABBV,train
2018-10-29,64.4255253729124,65.22545012504352,62.69235009054855,63.805973052978516,4343900,0.0,0.0,ABBV,train
2018-10-30,64.25298128675168,64.99800918752688,62.84134254673101,63.98633575439453,5243100,0.0,0.0,ABBV,train
2018-10-31,63.50796282945614,63.97850715166689,60.967012719585846,61.053279876708984,14068500,0.0,0.0,ABBV,train
2018-11-01,60.94346613132921,63.24914032158497,60.77877597249576,62.90407180786133,10671700,0.0,0.0,ABBV,train
2018-11-02,66.01751933199765,66.20573581517185,61.766927355274426,62.394317626953125,12781500,0.0,0.0,ABBV,train
2018-11-05,62.30805846186527,65.7430441230897,62.166894585605434,64.76274108886719,10315600,0.0,0.0,ABBV,train
2018-11-06,64.88037269292226,66.05673622598657,64.55098635636057,65.6097183227539,7945500,0.0,0.0,ABBV,train
2018-11-07,65.99399661481085,68.40162045074618,65.98615251579048,68.19771575927734,10378000,0.0,0.0,ABBV,train
2018-11-08,68.33102457393996,70.35437099969337,68.22907523619337,68.80157470703125,9333200,0.0,0.0,ABBV,train
2018-11-09,68.88002429667793,70.21323423244043,68.6682754584724,69.63289642333984,9169800,0.0,0.0,ABBV,train
2018-11-12,69.60150960611264,70.49554541985437,69.40544901567289,70.33869934082031,9344700,0.0,0.0,ABBV,train
2018-11-13,70.58181007771915,71.2719411778265,69.1701714828471,69.18585968017578,7237200,0.0,0.0,ABBV,train
2018-11-14,69.83678284921183,70.11126647186306,67.79774797627297,69.25643920898438,7268200,0.0,0.0,ABBV,train
2018-11-15,68.72313981589475,70.80922687867627,67.41345681630708,70.69158935546875,10365700,0.0,0.0,ABBV,train
2018-11-16,70.37006751792929,72.1502949899225,69.95441405343327,71.78170013427734,8691100,0.0,0.0,ABBV,train
2018-11-19,71.59348803242214,72.41693894655482,69.88383939408224,70.17401123046875,5971700,0.0,0.0,ABBV,train
2018-11-20,69.79759464035229,70.3544061942067,68.90355851351036,69.08393096923828,5372900,0.0,0.0,ABBV,train
2018-11-21,69.405453205953,69.62504012317575,66.95077661943478,67.56248474121094,6532500,0.0,0.0,ABBV,train
2018-11-23,67.13112914856194,67.87616280662137,66.58216201802803,67.15465545654297,1612800,0.0,0.0,ABBV,train
2018-11-26,67.7506865437308,68.42513534788633,66.82528046244484,67.63304901123047,5227900,0.0,0.0,ABBV,train
2018-11-27,67.61737417280969,68.77804946237508,67.05271874186691,68.76236724853516,4338300,0.0,0.0,ABBV,train
2018-11-28,69.04469191195516,69.7661933825803,67.8840106904024,69.7505111694336,3953600,0.0,0.0,ABBV,train
2018-11-29,69.80541117802942,70.84061080998822,69.29565246899267,70.51123046875,3838000,0.0,0.0,ABBV,train
2018-11-30,70.78571908891637,73.93052673339844,70.47986503853825,73.93052673339844,12031700,0.0,0.0,ABBV,train
2018-12-03,73.96973764381191,74.28343577805832,72.79337412785861,73.45214080810547,6673900,0.0,0.0,ABBV,train
2018-12-04,73.65603035890987,74.48733120888032,70.89550028374333,71.01313781738281,7008400,0.0,0.0,ABBV,train
2018-12-06,70.34653779922373,70.95825187034357,68.36240557163299,70.84061431884766,8734300,0.0,0.0,ABBV,train
2018-12-07,70.52691655489217,70.58181328144596,67.73501563308031,68.19771575927734,6737700,0.0,0.0,ABBV,train
2018-12-10,67.97028402057735,68.91921655979269,66.34690257195372,68.70747375488281,5229400,0.0,0.0,ABBV,train
2018-12-11,69.49957256636826,70.14265117761366,67.962457982984,69.14665985107422,5098100,0.0,0.0,ABBV,train
2018-12-12,70.04852691291745,70.71513171804331,69.29565497007354,69.48387145996094,4185100,0.0,0.0,ABBV,train
2018-12-13,70.0877414837283,70.5739679149597,68.51925677230965,68.78589630126953,4078600,0.0,0.0,ABBV,train
2018-12-14,68.07221947342899,68.35454711970577,66.72332204861608,67.13896942138672,5461600,0.0,0.0,ABBV,train
2018-12-17,66.71549871525343,68.13497550176058,66.03320569385835,66.60570526123047,5958200,0.0,0.0,ABBV,train
2018-12-18,67.02134758165754,67.05271799228079,64.93526613321059,65.5469741821289,5288600,0.0,0.0,ABBV,train
2018-12-19,66.13515642588611,67.68011475698398,64.81762908607972,65.49991607666016,5510800,0.0,0.0,ABBV,train
2018-12-20,65.08428184126238,67.82129240869857,64.62942574945825,66.9507827758789,9453300,0.0,0.0,ABBV,train
2018-12-21,66.37041602614686,69.57012567642224,65.26463762222848,66.59784698486328,16044700,0.0,0.0,ABBV,train
2018-12-24,66.54297721784833,67.78992594706503,65.56267405911957,66.0018539428711,5097900,0.0,0.0,ABBV,train
2018-12-26,66.45670402172888,69.86815750741792,66.36259875635228,69.82894897460938,6225000,0.0,0.0,ABBV,train
2018-12-27,68.97411024305003,70.52691268263528,68.11928897888976,70.51123046875,7272800,0.0,0.0,ABBV,train
2018-12-28,70.65238472067462,72.79336879552558,70.58180578686878,71.46015930175781,6037700,0.0,0.0,ABBV,train
2018-12-31,71.83660264950255,72.92669910693247,71.54643679078626,72.29930877685547,5722100,0.0,0.0,ABBV,train
2019-01-02,71.55428174602844,71.5699699461743,69.34271820578758,69.97795867919922,6908400,0.0,0.0,ABBV,train
2019-01-03,69.5152321798485,69.64071381114076,67.50757394552011,67.6722640991211,7653200,0.0,0.0,ABBV,train
2019-01-04,68.81727066825427,69.90736712667187,67.65658928245342,69.85247039794922,8910600,0.0,0.0,ABBV,train
2019-01-07,70.6367340928665,71.17786342718628,69.9544408445197,70.87200927734375,7281500,0.0,0.0,ABBV,train
2019-01-08,71.5229065210904,72.3855779722641,70.89551617322162,71.20137023925781,7478300,0.0,0.0,ABBV,train
2019-01-09,71.27193472700026,71.67189995656216,68.58982762279517,68.86431121826172,9971900,0.0,0.0,ABBV,train
2019-01-10,68.91921632956368,69.70345868827499,68.32319644491504,69.17017364501953,6527700,0.0,0.0,ABBV,train
2019-01-11,68.65257523915166,69.25643920898438,68.65257523915166,69.25643920898438,5318100,0.0,0.0,ABBV,train
2019-01-14,69.04209856734867,69.04209856734867,67.07332043910364,67.28766632080078,6368500,1.07,0.0,ABBV,train
2019-01-15,67.42263665584144,68.01803259732479,67.04158058835259,67.87513732910156,7295500,0.0,0.0,ABBV,train
2019-01-16,68.00213537418,68.58165050568171,67.83541923624689,67.91481018066406,4927000,0.0,0.0,ABBV,train
2019-01-17,67.90687938915165,69.61368196971895,67.81161387651085,69.22468566894531,6438700,0.0,0.0,ABBV,train
2019-01-18,70.21701859882461,71.28079572420336,69.0024119685391,71.05057525634766,6190000,0.0,0.0,ABBV,train
2019-01-22,70.542490178054,70.93942068499479,69.7803843315291,70.38372039794922,5664600,0.0,0.0,ABBV,train
2019-01-23,70.52660051038386,70.87590124977861,69.62159955529573,70.21699523925781,4969300,0.0,0.0,ABBV,train
2019-01-24,70.12175163747521,70.2090768420393,67.55757764802694,68.17678833007812,8372600,0.0,0.0,ABBV,train
2019-01-25,65.50149150896173,65.58087642029331,63.05639747719431,63.937583923339844,21308600,0.0,0.0,ABBV,train
2019-01-28,63.50889248764748,63.588277391921046,60.873273691677305,61.23844909667969,14718800,0.0,0.0,ABBV,train
2019-01-29,61.15112259196264,62.04818955565777,60.150855860561975,61.500423431396484,13909000,0.0,0.0,ABBV,train
2019-01-30,61.675075074079395,62.86586680665646,61.111434380794506,62.76266098022461,9277200,0.0,0.0,ABBV,train
2019-01-31,62.675320752832896,64.54883311443102,62.48479581713706,63.739097595214844,11563900,0.0,0.0,ABBV,train
2019-02-01,63.7073650715514,64.0884211350497,62.802363734508674,63.90583038330078,6759500,0.0,0.0,ABBV,train
2019-02-04,63.74705665831228,63.794686392081665,61.540117439006195,62.3419189453125,10205600,0.0,0.0,ABBV,train
2019-02-05,62.365720032909906,63.55651156748947,62.09581019227777,63.262786865234375,7965500,0.0,0.0,ABBV,train
2019-02-06,63.19135054021196,63.421571015857175,62.54832490399345,62.77854537963867,4907200,0.0,0.0,ABBV,train
2019-02-07,62.19900979091246,62.88967105966348,61.77032411272344,62.8499755859375,5877500,0.0,0.0,ABBV,train
2019-02-08,62.738839494130474,63.39774563689529,62.62769942868572,63.246910095214844,4598900,0.0,0.0,ABBV,train
